Open,High,Low,Close,Adj Close,Volume,Typical_Price,lrets
174.00999450683594,175.8800048828125,167.66000366210938,170.24000549316406,170.0595703125,20373900,171.26000467936197,-4.5641172020008725
159.5399932861328,166.60000610351562,154.33999633789062,154.47000122070312,154.3062744140625,43266300,158.47000122070312,-9.720932779177005
163.52999877929688,170.7899932861328,157.60000610351562,170.27999877929688,170.09951782226562,35028600,166.22333272298178,9.744422316246748
152.32000732421875,159.1300048828125,143.10000610351562,146.00999450683594,145.85523986816406,39120400,149.41333516438803,-15.376905889951509
150.74000549316406,153.94000244140625,140.0,149.4199981689453,149.26162719726562,34255600,147.7866668701172,2.308604540160264
139.75,148.17999267578125,137.10000610351562,146.9600067138672,146.8042449951172,37553100,144.0800018310547,-1.6600633701373546
146.6199951171875,159.92999267578125,144.8000030517578,153.1300048828125,152.9676971435547,39862300,152.62000020345053,4.112677912196272
156.02000427246094,159.27000427246094,148.0,149.72999572753906,149.57130432128906,32568400,152.33333333333334,-2.2453622098637105
149.66000366210938,152.30999755859375,142.25,148.10000610351562,147.9430389404297,29830800,147.55333455403647,-1.0945881129315715
155.2100067138672,161.30999755859375,152.57000732421875,160.97999572753906,160.8093719482422,30440400,158.2866668701172,8.339234463938983
158.9199981689453,162.99000549316406,153.05999755859375,156.2100067138672,156.04444885253906,35184300,157.42000325520834,-3.0078808302596904
158.25,164.0,157.02000427246094,163.33999633789062,163.1668701171875,26556800,161.45333353678384,4.463259668729691
158.1999969482422,160.08999633789062,154.75,156.7899932861328,156.62380981445312,24879900,157.20999654134116,-4.0926607958369665
159.17999267578125,166.75,158.05999755859375,165.9499969482422,165.77410888671875,22515200,163.58666483561197,5.677923222476444
165.47999572753906,170.92999267578125,164.1999969482422,166.8000030517578,166.6232147216797,23676300,167.30999755859375,0.5108988444194829
161.6199951171875,164.14999389648438,158.0399932861328,159.60000610351562,159.43084716796875,19507600,160.59666442871094,-4.412478496226946
159.10000610351562,161.35000610351562,155.9199981689453,158.19000244140625,158.0223388671875,20886300,158.4866689046224,-0.8873865614419607
157.14999389648438,157.91000366210938,150.8300018310547,154.17999267578125,154.01658630371094,25983300,154.3066660563151,-2.5676154117089567
160.14999389648438,166.1999969482422,158.50999450683594,165.5500030517578,165.37454223632812,28453600,163.4199981689453,7.11525789005325
171.7899932861328,173.38999938964844,166.00999450683594,168.8300018310547,168.65106201171875,31411900,169.40999857584634,1.9619019907344715
171.25,175.0,167.74000549316406,174.27999877929688,174.09527587890625,21664200,172.34000142415366,3.177089191032234
175.89999389648438,177.0800018310547,171.57000732421875,175.19000244140625,175.0043182373047,23534300,174.61333719889322,0.520791893851591
173.6699981689453,175.0,169.4499969482422,174.7899932861328,174.604736328125,19355400,173.07999674479166,-0.22858982475471024
178.97999572753906,181.22999572753906,176.6199951171875,178.1699981689453,177.9811553955078,21011800,178.67332967122397,1.9152925482924132
175.19000244140625,178.19000244140625,172.82000732421875,176.97000122070312,176.7824249267578,17423000,175.99333699544272,-0.6757906837979277
177.9499969482422,178.0500030517578,172.50999450683594,176.25,176.06320190429688,23593200,175.60333251953125,-0.407679188851251
179.1999969482422,180.27999877929688,176.66000366210938,179.24000549316406,179.05003356933594,20974800,178.72666931152344,1.6822278872540508
177.41000366210938,180.5,176.77000427246094,178.24000549316406,178.05108642578125,16110700,178.50333658854166,-0.5594733007081132
175.25,175.3800048828125,168.33999633789062,170.8000030517578,170.6189727783203,24850500,171.5066680908203,-4.2637688335934065
178.4499969482422,184.77999877929688,178.13999938964844,182.27999877929688,182.08680725097656,33242000,181.73333231608072,6.505066047692143
184.0800018310547,187.0500030517578,183.14999389648438,185.1300048828125,184.9337921142578,21426600,185.11000061035156,1.5514347677306972
183.22999572753906,190.41000366210938,180.8300018310547,190.07000732421875,189.86856079101562,28792000,187.10333760579428,2.633415652093607
192.66000366210938,193.75,187.41000366210938,187.5,187.30126953125,29197800,189.55333455403647,-1.3613618486602697
188.66000366210938,189.1999969482422,182.55999755859375,182.91000366210938,182.7161407470703,21731000,184.88999938964844,-2.4784596801257663
190.92999267578125,196.91000366210938,190.0,194.19000244140625,193.9841766357422,45954500,193.70000203450522,5.9842825188575866
206.9199981689453,209.69000244140625,201.57000732421875,204.7100067138672,204.4930419921875,46230100,205.3233388264974,5.275730245171317
201.60000610351562,207.27999877929688,199.0500030517578,202.27000427246094,202.0556182861328,30415600,202.86666870117188,-1.199091656192941
200.1999969482422,205.91000366210938,198.75999450683594,205.25999450683594,205.0424346923828,19250700,203.30999755859375,1.4673981768020816
207.02000427246094,210.3800048828125,206.5,207.07000732421875,206.8505401611328,21071200,207.98333740234375,0.877949426708291
208.1199951171875,211.60000610351562,206.66000366210938,208.47000122070312,208.24903869628906,21857000,208.91000366210938,0.6738216127208929
211.16000366210938,211.60000610351562,209.0399932861328,211.25999450683594,211.0360870361328,15152000,210.63333129882812,1.3294424543222938
212.24000549316406,213.2100067138672,210.85000610351562,212.35000610351562,212.12493896484375,12506000,212.1366729736328,0.5146309108892133
210.88999938964844,215.0,210.3699951171875,213.17999267578125,212.95404052734375,12911900,212.8499959309896,0.3900959402026061
213.2899932861328,215.27999877929688,210.0,210.10000610351562,209.8773193359375,14704600,211.7933349609375,-1.4553208002539897
209.42999267578125,210.77999877929688,202.11000061035156,205.10000610351562,204.88262939453125,20684600,205.99666849772134,-2.4085942064416166
202.55999755859375,206.92999267578125,200.69000244140625,206.80999755859375,206.59080505371094,17178900,204.80999755859375,0.8302790722451547
205.27000427246094,211.33999633789062,204.1199951171875,210.8800048828125,210.656494140625,19383200,208.77999877929688,1.9488788909085564
212.14999389648438,214.63999938964844,210.94000244140625,213.19000244140625,212.96405029296875,20151900,212.92333475748697,1.0894523859634297
213.27000427246094,220.49000549316406,212.8300018310547,216.8800048828125,216.65013122558594,31843200,216.73333740234375,1.7160429376064101
223.5,231.33999633789062,223.19000244140625,229.97000122070312,229.72625732421875,50162900,228.16666666666666,5.860464323702708
234.72000122070312,237.1999969482422,231.1999969482422,231.38999938964844,231.14474487304688,47782600,233.2633310953776,0.6155725034928672
231.50999450683594,235.99000549316406,228.74000549316406,234.91000366210938,234.66102600097656,33925600,233.21333821614584,1.5097881678832081
239.77000427246094,240.89999389648438,231.6699981689453,232.1999969482422,231.95388793945312,33178300,234.92332967122397,-1.160342153409566
229.07000732421875,230.55999755859375,221.1300048828125,229.13999938964844,228.8971405029297,34697600,226.9433339436849,-1.326588831917519
224.3000030517578,231.6300048828125,224.0,225.4600067138672,225.22103881835938,29377200,227.0300038655599,-1.6190378406903072
225.1999969482422,227.49000549316406,222.8800048828125,225.08999633789062,224.85142517089844,23241500,225.15333557128906,-0.16424834387009923
224.58999633789062,232.44000244140625,223.5,231.91000366210938,231.66419982910156,18223800,229.28333536783853,2.9849075201984654
230.94000244140625,233.0,226.55999755859375,232.72000122070312,232.4733428955078,20919000,230.75999959309897,0.3486638274121212
232.11000061035156,232.64999389648438,228.52999877929688,230.16000366210938,229.9160614013672,15380300,230.44666544596353,-1.1061284277881
229.55999755859375,231.6300048828125,224.61000061035156,226.2899932861328,226.05015563964844,17041500,227.50999959309897,-1.6957402290095125
226.7100067138672,231.35000610351562,225.30999755859375,230.77000427246094,230.52540588378906,16750400,229.1433359781901,1.9604229166080067
229.02999877929688,231.5500030517578,227.41000366210938,231.39999389648438,231.1547393798828,15466500,230.12000020345053,0.2726226352680605
231.52000427246094,239.77000427246094,230.41000366210938,238.6699981689453,238.4170379638672,27462900,236.28333536783853,3.093404862043858
240.9600067138672,241.2100067138672,235.27999877929688,236.72999572753906,236.47909545898438,20720700,237.74000040690103,-0.8161603850311394
229.94000244140625,232.88999938964844,223.5500030517578,224.42999267578125,224.19212341308594,26708200,226.9566650390625,-5.335641123556645
229.89999389648438,231.66000366210938,224.5,228.5800018310547,228.33773803710938,22091400,228.24666849772134,1.8322444562350881
225.08999633789062,233.77000427246094,224.8000030517578,232.5,232.25357055664062,15340300,230.3566691080729,1.7003958547396003
237.13999938964844,238.4600067138672,233.0,235.64999389648438,235.40023803710938,15236700,235.70333353678384,1.3457402441561683
235.0,237.58999633789062,231.72999572753906,235.52999877929688,235.28036499023438,19578100,234.9499969482422,-0.05093387734920185
234.99000549316406,236.13999938964844,232.14999389648438,235.94000244140625,235.68992614746094,15782500,234.7433319091797,0.17392570657879247
237.7899932861328,240.8300018310547,235.5500030517578,238.7899932861328,238.53689575195312,30081300,238.38999938964844,1.200693071725123
238.55999755859375,240.6999969482422,236.91000366210938,239.22000122070312,238.96646118164062,18917800,238.9433339436849,0.17991592456461092
241.27999877929688,245.19000244140625,239.86000061035156,242.24000549316406,241.98326110839844,24017900,242.43000284830728,1.2545357201453555
241.1999969482422,243.22000122070312,232.67999267578125,234.02000427246094,233.77197265625,20834900,236.63999938964844,-3.452239287798875
234.6199951171875,237.3000030517578,232.74000549316406,235.67999267578125,235.43019104003906,18704300,235.24000040690103,0.7068321589724924
232.63999938964844,233.08999633789062,215.39999389648438,216.0800018310547,215.85098266601562,76343900,221.52333068847656,-8.682620367902949
209.75,220.75,207.11000061035156,220.63999938964844,220.40614318847656,58514300,216.16666666666666,2.088369332038731
220.58999633789062,227.5,218.47000122070312,227.07000732421875,226.829345703125,33927100,224.34666951497397,2.8725960965805264
228.5,239.0,227.55999755859375,237.5500030517578,237.29823303222656,43399700,234.70333353678384,4.511976823521291
239.0,240.0,232.61000061035156,233.4199981689453,233.17259216308594,30633600,235.34333292643228,-1.7538742339987756
233.75999450683594,240.39999389648438,232.27000427246094,240.27999877929688,240.02532958984375,26206200,237.6499989827474,2.896550676188081
239.41000366210938,247.64999389648438,238.82000732421875,240.86000061035156,240.60472106933594,27887800,242.4433339436849,0.24109494647595042
238.11000061035156,246.99000549316406,236.58999633789062,243.5800018310547,243.32183837890625,29791300,242.38666788736978,1.1229583809841515
245.0,246.52999877929688,239.24000549316406,244.5,244.24085998535156,22174900,243.42333475748697,0.3769870738700831
243.69000244140625,245.49000549316406,239.32000732421875,245.07000732421875,244.8102569580078,22982700,243.29334004720053,0.2328604993191874
247.00999450683594,250.14999389648438,238.4199981689453,239.0,238.74668884277344,24674900,242.52333068847656,-2.508036197660779
236.75999450683594,240.3300018310547,232.02999877929688,239.72999572753906,239.4759063720703,23378100,237.36333211263022,0.3049720301000036
241.5500030517578,244.82000732421875,238.0500030517578,240.27999877929688,240.02532958984375,19133600,241.0500030517578,0.22916326691140299
238.0,241.75999450683594,236.3300018310547,240.92999267578125,240.6746368408203,18880700,239.67332967122397,0.27014995670757713
241.0,244.16000366210938,237.86000061035156,242.02999877929688,241.77346801757812,18152400,241.3500010172526,0.4555275903265432
240.05999755859375,246.0500030517578,235.63999938964844,245.4199981689453,245.15988159179688,20872200,242.37000020345053,1.390934071553307
246.22000122070312,246.91000366210938,240.0800018310547,241.75,241.4937744140625,19364200,242.91333516438803,-1.5066886754095954
240.25999450683594,241.89999389648438,238.1199951171875,239.8699951171875,239.61575317382812,15427900,239.96332804361978,-0.7807044768543214
239.6300048828125,242.4199981689453,231.75,232.60000610351562,232.3534698486328,21771800,235.59000142415366,-3.0776823239902384
230.19000244140625,233.49000549316406,226.89999389648438,230.7100067138672,230.46548461914062,18325800,230.36666870117188,-0.8158726646547265
231.4600067138672,234.9499969482422,230.8300018310547,233.5,233.2525177001953,13163100,233.09333292643228,1.2020537430541545
234.6300048828125,234.9600067138672,229.8300018310547,230.1199951171875,229.8760986328125,14170100,231.63666788736978,-1.458118633240879
231.13999938964844,233.6999969482422,230.30999755859375,233.2899932861328,233.042724609375,13588300,232.4333292643229,1.3681395286942788
230.22000122070312,234.88999938964844,229.0,234.5,234.25144958496094,20615300,232.79666646321616,0.5173301822847698
255.82000732421875,255.85000610351562,249.0,253.6699981689453,253.40113830566406,53005100,252.84000142415366,7.857861460711835
252.64999389648438,255.39999389648438,250.3300018310547,251.9600067138672,251.69296264648438,23124900,252.5633341471354,-0.6763831093164363
251.55999755859375,252.8000030517578,247.42999267578125,249.8300018310547,249.56521606445312,17183500,250.0199991861979,-0.8489677513702887
250.19000244140625,252.27000427246094,247.77000427246094,249.1199951171875,248.85595703125,13050100,249.72000122070312,-0.2846005401139884
249.0399932861328,266.6000061035156,248.6699981689453,265.2799987792969,264.99884033203125,45241600,260.18333435058594,6.285117885991998
264.0799865722656,278.8900146484375,263.42999267578125,268.44000244140625,268.1554870605469,72766400,270.2533365885417,1.1841567039466483
268.0400085449219,273.8599853515625,259.69000244140625,263.0,262.72125244140625,30248800,265.51666259765625,-2.0473402207066727
260.19000244140625,265.9200134277344,255.1300048828125,256.1300048828125,255.85853576660156,28238300,259.0600077311198,-2.6468885027530753
258.9700012207031,263.8999938964844,258.1099853515625,259.8900146484375,259.61456298828125,21415700,260.6333312988281,1.4573373783913546
261.54998779296875,265.1600036621094,259.57000732421875,261.29998779296875,261.0230407714844,17374000,262.00999959309894,0.5410604875880409
262.30999755859375,262.6499938964844,258.67999267578125,261.239990234375,260.9631042480469,14792700,260.8566589355469,-0.022963815738563653
262.5,264.1000061035156,259.3999938964844,261.1600036621094,260.8832092285156,13351100,261.55333455403644,-0.03062273117357961
260.95001220703125,265.1499938964844,259.260009765625,262.3399963378906,262.06195068359375,18690400,262.25,0.450809808669117
261.3900146484375,267.9100036621094,261.3500061035156,262.5899963378906,262.3116760253906,23291500,263.9500020345052,0.09525080387469131
261.5,269.6300048828125,261.4599914550781,269.010009765625,268.7248840332031,20299700,266.7000020345052,2.4154723467809447
268.69000244140625,270.489990234375,266.4200134277344,267.010009765625,266.7270202636719,15538600,267.9733378092448,-0.7462442477732978
271.07000732421875,277.25,268.7699890136719,271.3900146484375,271.10235595703125,23685600,272.4700012207031,1.6270807257326325
272.4100036621094,283.0899963378906,270.260009765625,280.82000732421875,280.5223693847656,42127200,278.0566711425781,3.4156966054291082
284.0,304.6700134277344,284.0,303.9100036621094,303.587890625,69015200,297.52667236328125,7.9017696224352285
300.1600036621094,301.2300109863281,292.0199890136719,293.2200012207031,292.9092102050781,30301300,295.49000040690106,-3.5808432319176298
295.0,297.2300109863281,290.9800109863281,293.6600036621094,293.3487548828125,17157400,293.95667521158856,0.1499463332153006
293.95001220703125,296.8800048828125,291.54998779296875,293.20001220703125,292.8892517089844,17345100,293.8766682942708,-0.1567636359068203
294.7099914550781,301.489990234375,292.7099914550781,295.44000244140625,295.1268615722656,17295900,296.5466613769531,0.7610767161636112
298.8800048828125,303.6000061035156,293.04998779296875,302.5,302.17938232421875,24341400,299.71666463216144,2.3615498662961087
295.989990234375,297.6000061035156,283.6300048828125,291.1199951171875,290.8114318847656,32294100,290.78333536783856,-3.8345740939500494
287.25,289.0,271.1400146484375,282.7300109863281,282.43035888671875,30333700,280.95667521158856,-2.924311904274113
271.2799987792969,279.29998779296875,269.4200134277344,271.1600036621094,270.8725891113281,24864000,273.2933349609375,-4.178335142054479
275.7699890136719,278.4800109863281,271.3500061035156,273.7200012207031,273.4299011230469,22918800,274.5166727701823,0.9396624475865423
275.510009765625,279.1600036621094,267.0299987792969,268.0899963378906,267.80584716796875,24814700,271.4266662597656,-2.078295917281192
270.05999755859375,271.3900146484375,262.6400146484375,266.6099853515625,266.3274230957031,18913900,266.8800048828125,-0.5535869895987311
270.95001220703125,276.6400146484375,265.70001220703125,266.1499938964844,265.8678894042969,24093800,269.4966735839844,-0.17268247890251942
270.6700134277344,274.5199890136719,269.29998779296875,272.4200134277344,272.13128662109375,18478500,272.0799967447917,2.328500562360336
267.2900085449219,272.44000244140625,261.7900085449219,263.5199890136719,263.2406921386719,29183400,265.9166666666667,-3.3215817571105255
258.2799987792969,261.5,250.19000244140625,254.82000732421875,254.5499267578125,31281400,255.50333658854166,-3.3571782442699316
258.3999938964844,259.20001220703125,250.0500030517578,252.52999877929688,252.26234436035156,28130800,253.92667134602866,-0.9027393590812949
247.5399932861328,249.9499969482422,244.1300048828125,248.14999389648438,247.88697814941406,24709400,247.40999857584634,-1.7496671267760888
253.30999755859375,255.32000732421875,248.22000122070312,254.75,254.47999572753906,30293100,252.76333618164062,2.6249294665458223
255.25999450683594,257.989990234375,248.14999389648438,249.02000427246094,248.75607299804688,19641300,251.7199961344401,-2.2749440421468314
246.5,252.24000549316406,245.6199951171875,249.52999877929688,249.26551818847656,20006800,249.12999979654947,0.2045911870852457
249.39999389648438,255.75,246.61000061035156,254.82000732421875,254.5499267578125,18351300,252.3933359781901,2.097829874373147
259.3999938964844,259.6000061035156,254.82000732421875,256.82000732421875,256.5478210449219,18826300,257.0800069173177,0.7818036626058067
257.80999755859375,263.3299865722656,256.8999938964844,261.7900085449219,261.5125427246094,20200200,260.67332967122394,1.9167209367610738
261.9800109863281,266.0799865722656,260.1000061035156,261.8999938964844,261.6224060058594,20142500,262.6933288574219,0.04200399192910709
265.3500061035156,268.3299865722656,264.79998779296875,266.6300048828125,266.347412109375,20009800,266.58665974934894,1.7899219649980758
261.2099914550781,265.1499938964844,259.17999267578125,259.94000244140625,259.66448974609375,16367600,261.42332967122394,-2.541110331325669
262.20001220703125,264.8699951171875,260.8399963378906,264.6499938964844,264.3695068359375,12822300,263.4533284505208,1.795733069576766
261.7799987792969,265.69000244140625,258.239990234375,258.6600036621094,258.3858642578125,18696900,260.8633321126302,-2.2893703096299234
259.2099914550781,260.17999267578125,254.82000732421875,258.1199951171875,257.8464050292969,23133400,257.7066650390625,-0.20898979942947093
259.75,264.6199951171875,259.1499938964844,263.760009765625,263.4804382324219,16312800,262.50999959309894,2.1615061637329624
264.5199890136719,264.75,262.1700134277344,264.45001220703125,264.16973876953125,14107800,263.7900085449219,0.2612607883923701
270.20001220703125,280.17999267578125,267.8699951171875,275.75,275.4577331542969,31019300,274.59999593098956,4.184241446155124
277.5799865722656,279.1000061035156,273.3900146484375,276.1400146484375,275.84735107421875,18063300,276.2100118001302,0.14133784015335493
277.6199951171875,278.75,271.5,271.82000732421875,271.53192138671875,15577800,274.02333577473956,-1.576792706283836
267.6000061035156,269.0400085449219,263.6700134277344,266.7200012207031,266.43731689453125,15416100,266.47667439778644,-1.894068589310205
267.3800048828125,271.3699951171875,265.29998779296875,265.92999267578125,265.64813232421875,16622700,267.5333251953125,-0.2966334866262521
265.5299987792969,268.54998779296875,259.8800048828125,261.3999938964844,261.1229248046875,13587000,263.2766621907552,-1.7181310872154576
263.05999755859375,269.70001220703125,262.8800048828125,267.55999755859375,267.27642822265625,18763200,266.7133382161458,2.3292053284713177
279.55999755859375,283.04998779296875,276.3699951171875,278.7300109863281,278.4346008300781,28998600,279.3833312988281,4.089977961149316
279.8699951171875,282.45001220703125,275.0400085449219,278.1199951171875,277.8252258300781,16720000,278.5366719563802,-0.2190953062672918
278.79998779296875,285.239990234375,276.82000732421875,284.7900085449219,284.4881591796875,17535200,282.28333536783856,2.369943889178572
283.1600036621094,285.2300109863281,274.260009765625,277.1099853515625,276.8162841796875,21322900,278.8666687011719,-2.7337610154933856
278.760009765625,284.510009765625,276.30999755859375,283.2900085449219,282.98974609375,16287200,281.37000528971356,2.205665169507487
278.7900085449219,278.7900085449219,267.260009765625,267.6700134277344,267.3863220214844,23121800,271.24001057942706,-5.671620943975775
276.54998779296875,283.6000061035156,273.7799987792969,280.8299865722656,280.5323486328125,32368100,279.40333048502606,4.799452757081291
274.5,276.70001220703125,259.1000061035156,263.1099853515625,262.83111572265625,47247800,266.30333455403644,-6.5177316225712545
264.6000061035156,270.4700012207031,257.3399963378906,261.3599853515625,261.0829772949219,27165700,263.05666097005206,-0.6673428765752831
263.1600036621094,270.04998779296875,260.8800048828125,265.29998779296875,265.018798828125,17961900,265.4099934895833,1.4962503885675105
281.0,288.94000244140625,278.6199951171875,287.3800048828125,287.0754089355469,35364400,284.98000081380206,7.994418366033518
291.8999938964844,297.3800048828125,288.95001220703125,294.67999267578125,294.36767578125,23823600,293.6700032552083,2.5084598167943284
293.95001220703125,294.6000061035156,288.05999755859375,293.4100036621094,293.0990295410156,13891000,292.02333577473956,-0.4319036187609093
289.8699951171875,292.5799865722656,278.5299987792969,278.7699890136719,278.4745178222656,25117700,283.29332478841144,-5.118393110276731
273.1000061035156,274.0,264.0,272.42999267578125,272.1412353515625,29067700,270.14333089192706,-2.3005356184341963
273.4700012207031,278.3999938964844,272.4800109863281,276.4800109863281,276.1869812011719,14957000,275.7866719563802,1.475685186704645
277.17999267578125,279.75,274.42999267578125,275.0799865722656,274.7884216308594,12899500,276.4199930826823,-0.5076609714410374
277.7200012207031,277.760009765625,273.1000061035156,276.95001220703125,276.6564636230469,10391200,275.9366760253906,0.6775112918063542
275.04998779296875,279.4100036621094,274.6300048828125,278.9599914550781,278.6643371582031,12970400,277.6666666666667,0.7231343180270855
277.67999267578125,277.67999267578125,273.2900085449219,275.0,274.7085266113281,15040300,275.3233337402344,-1.429727406947201
274.5199890136719,277.3900146484375,271.8399963378906,271.9700012207031,271.6817321777344,12152900,273.73333740234375,-1.1079327082690327
271.0199890136719,273.4700012207031,269.19000244140625,272.94000244140625,272.6507263183594,12963700,271.8666687011719,0.35602291709322387
272.55999755859375,273.0,269.4100036621094,269.70001220703125,269.4141540527344,18114700,270.7033386230469,-1.1941724347613203
270.8900146484375,270.95001220703125,264.5299987792969,268.42999267578125,268.1454772949219,20990800,267.9700012207031,-0.4720130368829345
268.489990234375,277.82000732421875,267.8699951171875,276.9200134277344,276.6264953613281,16930400,274.2033386230469,3.1138559261031595
278.1400146484375,280.17999267578125,272.6499938964844,275.5899963378906,275.29791259765625,12467000,276.13999430338544,-0.4814463576694905
277.3900146484375,279.1300048828125,274.82000732421875,277.80999755859375,277.51556396484375,7808400,277.2533365885417,0.8023177281842209
276.0299987792969,277.70001220703125,271.010009765625,276.9700012207031,276.67645263671875,16693300,275.22667439778644,-0.3028216524181282
279.1600036621094,289.29998779296875,278.9599914550781,286.54998779296875,286.24627685546875,20738900,284.93665568033856,3.400379691737232
285.3599853515625,291.7799987792969,280.8299865722656,287.5199890136719,287.2152404785156,17361600,286.7099914550781,0.3379386426850317
286.25,286.6499938964844,281.07000732421875,281.8500061035156,281.55126953125,12921700,283.19000244140625,-1.9917348641816268
280.29998779296875,283.4599914550781,279.29998779296875,279.70001220703125,279.403564453125,10880300,280.8199971516927,-0.7657392331561041
